Cluster,Lng,Lat
698,122.57290042,10.692658994
699,122.57291795,10.692602155
700,122.57252505,10.692826270000001
701,122.57266996666668,10.692808153333333
702,122.5736313,10.691981320000002
703,122.5735779,10.692029574
704,122.5690384,10.69891644
705,122.5690384,10.698879240000002
706,122.56896969999998,10.701189989999998
707,122.56896969999998,10.701190950000003
708,122.5687439,10.701511386
709,122.5515518,10.69940662
710,122.5516434,10.699480376666665
711,122.5516243,10.69944954
712,122.5535126,10.69969654
713,122.5667953,10.70137882
714,122.5667953,10.70137787
715,122.5668888,10.7013409125
716,122.56692756666666,10.70128536
717,122.55697477999999,10.700135612
718,122.55776723333334,10.700112343333332
719,122.55772146666668,10.70010662
720,122.55609766666667,10.699910163333334
721,122.55616,10.700056555
722,122.5597534,10.700249291999999
723,122.56109511428572,10.700561248571429
724,122.56128693333334,10.700459163333335
725,122.4996643,10.69279671
726,122.49965670000002,10.69279385
727,122.4996567,10.69279289
728,122.4997025,10.69281864
729,122.4997025,10.6928215
730,122.4996567,10.692861560000003
731,122.49964900000002,10.692851069999998
732,122.49964900000002,10.692852969999999
733,122.49966538571428,10.692865370000002
734,122.5663783,10.694699286666667
735,122.5664368,10.69462967
736,122.5724602,10.692807195
737,122.5726433,10.69284344
738,122.5726242,10.692831994999999
739,122.57362876666667,10.691930136666668
740,122.573637,10.69190931
741,122.5736237,10.691963199999998
742,122.5735474,10.692061425
743,122.5735474,10.69207239
744,122.56862640000001,10.70162773
745,122.55271406666667,10.699476563333334
746,122.5568466,10.700137615
747,122.55677796666667,10.700128236666666
748,122.55624005,10.700011255
749,122.5596771,10.700246810000001
750,122.55968784,10.70025406
751,122.5624161,10.70061366
752,122.561554,10.70048332
753,122.56160278,10.700533486000001
754,122.56184843999999,10.700505638000001
755,122.5619202,10.70046091
756,122.56136829999998,10.700352033333333
757,122.56129713333333,10.700379373333334
758,122.4996643,10.69279385
759,122.4996567,10.69278336
760,122.4996719,10.69278431
761,122.4996567,10.69285583
762,122.49965670000002,10.69285774
763,122.4996872,10.692865687777777
764,122.4996796,10.692864895
765,122.4996872,10.692852019999998
766,122.4996872,10.692856598
767,122.4996948,10.69285679
768,122.4996948,10.692861989999999
769,122.5438309,10.696730609999998
770,122.5428314,10.696981431428572
771,122.5663986,10.6943264
772,122.5664215,10.69433975
773,122.5664063,10.69442177
774,122.5663528,10.69471359
775,122.5724182,10.69280815
776,122.5724258,10.69277287
777,122.5736237,10.69196224
778,122.5736237,10.69196129
779,122.573595025,10.692005155
780,122.57357029999999,10.69200134
781,122.57353970000001,10.6920042
782,122.5735474,10.69200516
783,122.569026975,10.7012445925
784,122.5686264,10.70150948
785,122.56863400000002,10.701509476666667
786,122.5685654,10.701511467272725
787,122.5545731,10.69963646
788,122.5514984,10.69937325
789,122.55149080000001,10.699402809999999
790,122.5538788,10.69971371
791,122.5630989,10.70074153
792,122.5631256,10.70079174
793,122.56298321666667,10.700827438333334
794,122.56312559999999,10.70090485
795,122.5625458,10.70068645
796,122.56248983333334,10.700660703333334
797,122.56093157142857,10.700409347142855
798,122.56094866666668,10.70053514
799,122.4996643,10.69279575
800,122.4996643,10.6927948
801,122.4996719,10.69278717
802,122.5437851,10.69673252
803,122.54377749999999,10.6967268
804,122.54387406666667,10.696705496666667
805,122.5425987,10.696946938333333
806,122.5664215,10.69437695
807,122.5664139,10.69439793
808,122.56636050000002,10.694736480000001
809,122.56637826666667,10.69472694
810,122.5664368,10.69450188
811,122.5690384,10.70126534
812,122.5690308,10.70128155
813,122.5686874,10.70153427
814,122.5686798,10.70157146
815,122.5683899,10.70151806
816,122.5684662,10.701529619999999
817,122.5685368,10.70147419
818,122.56856347499999,10.7014667975
819,122.5685806,10.70163631
820,122.56861366666665,10.701582590000001
821,122.5545807,10.69966507
822,122.55458830000002,10.69968891
823,122.5546188,10.69968414
824,122.5546188,10.69968033
825,122.5546265,10.69968319
826,122.55343934,10.699626158
827,122.5534134,10.69958878
828,122.55335042499999,10.6996033175
829,122.5533295,10.699556986666666
830,122.5539322,10.699559209999999
831,122.55277763333333,10.699495
832,122.55276490000001,10.69948864
833,122.56633116923075,10.70118442
834,122.5560684,10.69999695
835,122.55603030000002,10.699956890000001
836,122.5633087,10.70094013
837,122.56339455,10.70094967
838,122.563446,10.700914066666668
839,122.4996643,10.69278336
840,122.4996719,10.69279194
841,122.4996719,10.69279003
842,122.56642102500001,10.694514872500001
843,122.5664368,10.6945219
844,122.56635026666667,10.694598196666668
845,122.5686569,10.70156288
846,122.56866459999999,10.701562880000003
847,122.56841279999999,10.70152855
848,122.5684891,10.70149803
849,122.5685959,10.70159054
850,122.5546265,10.69968128
851,122.5546265,10.69968033
852,122.56640623333334,10.70108795
853,122.56316758333332,10.700928053333334
854,122.56222533333334,10.700689633333333
855,122.4996643,10.69278526
856,122.4996643,10.69278431
857,122.5438461,10.696702
858,122.56636050000002,10.694511409999999
859,122.5663834,10.69452286
860,122.5664063,10.69459152
861,122.5686722,10.70153618
862,122.5686722,10.70153713
863,122.56843569999998,10.70152473
864,122.5685806,10.70161438
865,122.568573,10.70161247
866,122.5685654,10.70159817
867,122.5685883,10.70157528
868,122.55370027000001,10.699544237
869,122.56636050000002,10.70111656
870,122.56637765,10.701119182500001
871,122.5562973,10.70006752
872,122.5562897,10.700063386666669
873,122.56300610000001,10.70076847
874,122.5629807,10.70072174
875,122.5632782,10.700929963333332
876,122.5620766,10.70062876
877,122.5438385,10.69665146
878,122.5438232,10.69664097
879,122.5426254,10.696989693333334
880,122.5426464,10.6970107575
881,122.5663986,10.69455147
882,122.566391,10.69465351
883,122.56638677777778,10.694632741111112
884,122.5663452,10.694635660000001
885,122.568428,10.70151806
886,122.568428,10.70152473
887,122.5684586,10.70150471
888,122.568573,10.70160294
889,122.568573,10.70160007
890,122.5685806,10.70156193
891,122.5685806,10.7015686
892,122.5537949,10.69960403
893,122.5632655,10.700894670000002
894,122.562147125,10.700595377500001
895,122.5621092,10.70055453
896,122.5438614,10.69665623
897,122.5438004,10.69670105
898,122.5663834,10.69456959
899,122.5663757,10.69456673
900,122.5663605,10.69462967
901,122.5663605,10.69463539
902,122.5536346,10.69953632
903,122.5536194,10.69955349
904,122.5536499,10.699588460000001
905,122.5537567,10.69962311
906,122.55396655,10.69967556
907,122.5438156,10.69669819
