X,Y,Name,
122.499974308747,10.6933119993763,1
122.50042135499,10.6932064994403,2
122.502083310293,10.6926690431855,3
122.504609716372,10.6919640271002,4
122.505954107434,10.6916996004378,5
122.507935346757,10.6912682332722,6
122.51026184589,10.6906203965521,7
122.511757554074,10.6902077341029,8
122.513255798361,10.6897688967758,9
122.514476645835,10.6896021146449,10
122.515834779106,10.6891247034943,11
122.517165217668,10.6888282972351,12
122.518020360765,10.688853328218,13
122.521539126547,10.6889092002533,14
122.524449655681,10.6890035032038,15
122.526283806572,10.6887538585861,16
122.528276868062,10.6889069891347,17
122.530195092438,10.6897181617576,18
122.532331917825,10.6906698697164,19
122.534544032834,10.6916600865155,20
122.535517034284,10.6923589391357,21
122.536618905707,10.6930673048121,22
122.537287201881,10.6935842211193,23
122.538602639925,10.694405846814,24
122.53978568386,10.6952275487399,25
122.541865827323,10.6964337099586,26
122.542822184929,10.6969812610746,27
122.544049554603,10.696328743103,28
122.545891364437,10.6967837093159,29
122.547464821414,10.6976497543139,30
122.548732577791,10.698475020513,31
122.551444740019,10.6993496970659,32
122.559555057731,10.7002311582368,33
122.555830088642,10.6998883664826,34
122.557016686352,10.6999905767078,35
122.558309960517,10.7001102853449,36
122.563678716808,10.700833801534,37
122.565572451945,10.7011206792634,38
122.567055003121,10.7013318539213,39
122.568604533489,10.701545769808,40
122.569024381577,10.7006561517011,41
122.568968636497,10.6982395592069,42
122.569003634065,10.6972656902319,43
122.569533115515,10.6959210619821,44
122.57135419968,10.6936136506718,45
122.572229046282,10.6927368308474,46
122.570853714657,10.6921013300905,47
122.5695514009,10.6921966142889,48
122.568692569389,10.6920155116036,49
122.56792460137,10.6932508389181,50
122.567874892948,10.695783692028,51
122.567874571147,10.6966893603224,52
122.566936913161,10.6979599526146,53
122.565815454115,10.6978563393188,54
122.564716312461,10.6973441352524,55
122.564684123687,10.6955314407106,56
122.564668318445,10.6944057100485,57
122.564325939527,10.6933197738051,58
122.563291067563,10.6939510216475,59
122.562543447104,10.6945664574313,60
122.560802226889,10.6940202558522,61
122.559481131307,10.6935942134374,62
122.558444433541,10.6933844323912,63
122.556197213139,10.6938919437231,64
122.554926868594,10.6962702749122,65
122.554735924713,10.6979176088789,66
122.551408849055,10.6994955100172,67
122.550314643588,10.6993517631513,68
122.548729281239,10.6991719788543,69
122.547453968236,10.698957098122,70
122.54548519427,10.6984763367287,71
122.544369683863,10.6979373644065,72
122.542826141359,10.6971247578694,73
122.542128933643,10.6967419944235,74
122.54026666405,10.6955856738393,75
122.538883166284,10.6947772157003,76
122.537522228339,10.6938578160831,77
122.536478872558,10.6931735546577,78
122.535463099298,10.6924779987457,79
122.534430685213,10.6917924718609,80
122.532920055639,10.6910241407223,81
122.530081021011,10.6898045706509,82
122.528354652936,10.6890261661725,83
122.5264392323,10.6888629474602,84
122.524159330836,10.6891341749458,85
122.521345429443,10.688999184691,86
122.518902427418,10.6889622903036,87
122.517222975225,10.6889395280974,88
122.515859581993,10.6892364047838,89
122.514288133084,10.6897404353939,90
122.513206301741,10.6899269479817,91
122.511839444806,10.690330467842,92
122.510821302524,10.6905932987335,93
122.507944400607,10.6914274448743,94
122.506482006295,10.6917678092416,95
122.50486641155,10.6920102688127,96
122.502591790479,10.692607999775,97
122.500931186752,10.6931740358129,98
